9	1740	5	0.0753442	170								
9	1757	5	0.063681	97								
9	1762	5	0.0261432	53								
9	1786	5	0.0161467	73								
9	1797	3	0.0778822	101								
9	1801	3	0.161318	227								
9	1802	3	0.102652	126								
9	1803	3	0.0594469	35								
9	1811	5	0.014131	45								
9	1821	5	0.0313173	86								
9	1824	5	0.0451698	119								
9	1832	3	0.0286637	80								
9	1833	3	0.0420293	301								
9	1846	5	0.0256194	77								
9	1847	5	0.00479736	27								
9	1850	5	0.0337355	110								
9	1857	3	0.0340818	64								
9	1864	5	0.0390027	136								
9	1867	5	0.0284712	102								
9	1878	5	0.0154383	52								
9	1880	5	0.0513398	142								
9	1888	5	0.0391861	184								
9	1891	4	0.0845094	77								
9	1892	5	0.0546573	148								
9	1895	5	0.0028723	10								
9	2186	5	0.0262543	83								
9	2187	5	0.162233	247								
9	2194	5	0.00959501	43								
9	2197	5	0.0619075	240								
9	2198	5	0.0274805	118								
9	2199	5	0.0507841	80								
9	2207	5	0.0130504	27								
9	2211	5	0	0								
9	2219	5	0.114325	345								
9	2222	5	0.00443172	8								
9	2236	5	0.00590815	10								
9	2244	5	0.0272949	84								
9	2247	5	0.023043	147								
9	2250	5	0.0206031	75								
9	2256	5	0.0400752	155								
9	2266	5	0.0828331	188								
9	2268	5	0.053699	134								
9	2269	5	0.0450144	136								
10	36	2	11.61	337								
10	53	2	7.19	70								
10	55	2	9.15	25								
10	57	2	7.53	119								
10	79	2	14.78	431								
10	85	2	25.29	1085								
10	97	2	20.77	566								
10	101	2	14.54	268								
10	102	2	6.46	87								
10	105	2	12.59	317								
10	115	2	21.85	746								
10	121	2	12.08	341								
10	125	2	8.61	104								
10	129	2	13.25	322								
10	134	2	10.11	323								
10	155	2	15.49	621								
10	182	2	19.93	704								
10	190	2	20.06	1064								
10	196	2	20.69	876								
10	204	2	17.75	268								
10	212	2	12.86	399								
10	214	2	16.52	604								
10	240	2	16.4	416								
10	264	2	11.44	274								
10	277	2	38.19	2185								
10	315	2	21.15	563								
10	319	2	14.18	368								
10	323	2	12.51	389								
10	330	2	14.77	334								
10	337	2	20.4	471								
10	346	2	16.16	299								
10	350	2	12.47	202								
10	376	2	18.13	463								
10	435	2	11.89	339								
10	460	2	6.79	138								
10	464	2	12.4	580								
10	492	2	11.31	573								
10	503	2	24.84	763								
10	529	2	27.72	2686								
10	549	2	11.28	411								
10	552	2	20.2	835								
10	557	2	12.72	328								
10	571	2	24.79	1132								
10	574	2	19	560								
10	637	2	17.57	628								
10	644	2	15.61	475								
10	654	2	20.25	563								
10	658	2	24.22	875								
10	661	2	25.56	1005								
10	667	2	36.82	2364								
10	677	2	11.44	526								
10	700	2	29.7	664								
10	703	2	17.75	2292								
10	707	2	25.28	1736								
10	714	2	22.81	1098								
10	719	2	10.47	385								
10	734	2	12.45	376								
10	741	2	10.67	489								
10	753	2	26.77	877								
10	758	2	16.66	389								
10	759	2	22.53	609								
10	870	2	20.54	1056								
10	909	2	30.92	1837								
10	959	2	12.85	60								
10	970	2	18.76	904								
10	983	2	17.58	540								
10	986	2	19.39	1170								
10	1006	2	20.7	978								
10	1027	2	21	695								
10	1042	2	26.08	1025								
10	1170	2	29.89	1597								
10	1200	2	14.9	707								
10	1221	2	11.05	150								
10	1265	2	11.45	327								
10	1268	2	12.65	442								
10	1278	2	31.46	2253								
10	1280	2	18.44	898								
10	1343	2	21.75	1313								
10	1412	2	12.54	310								
10	1437	2	17.68	596								
10	1439	2	30.26	1103								
10	1462	2	5.94	40								
10	1477	2	20.85	899								
10	1480	2	25.76	1019								
10	1504	2	27.3	1392								
10	1506	2	18.57	636								
10	1509	2	18.34	899								
10	1528	2	25.28	841								
10	1549	2	13.45	640								
10	1552	2	10.15	269								
10	1559	2	12.22	549								
10	1562	2	15.5	508								
10	1664	5	199.838	16498								
10	1692	5	194.354	18357								
10	1707	5	151.685	30010								
10	1726	5	198.402	21485								
10	1736	5	126.151	9336								
10	1739	5	65.3558	15166								
10	1740	5	129.317	22364								
10	1757	5	114.466	22369								
10	1762	5	197.34	21401								
10	1786	5	314.545	30262								
10	1797	3	3.8064	456								
10	1801	3	20.521	1730								
10	1802	3	16.7305	1152								
10	1803	3	1.90398	157								
10	1811	5	306.135	29853								
10	1821	5	280.604	50106								
10	1824	5	100.531	17553								
10	1832	3	4.201	463								
10	1833	3	6.20954	1515								
10	1846	5	301.042	25454								
10	1847	5	237.707	21078								
10	1850	5	126.276	11167								
10	1857	3	23.4328	2121								
10	1864	5	199.881	17682								
10	1867	5	67.6967	7862								
10	1878	5	176.601	15461								
10	1880	5	118.859	15155								
10	1888	5	121.986	20214								
10	1891	4	9.77121	2239								
10	1892	5	104.449	10942								
10	1895	5	189.002	16379								
10	2186	5	98.9328	21540								
10	2187	5	103.258	16772								
10	2194	5	100.045	14793								
10	2197	5	230.835	17602								
10	2198	5	285.11	30518								
10	2199	5	130.695	15575								
10	2207	5	77.9031	10065								
10	2211	5	559.538	40391								
10	2219	5	197.03	27312								
10	2222	5	178.761	34599								
10	2236	5	157.198	15416								
10	2244	5	225.078	19584								
10	2247	5	256.455	22327								
10	2250	5	138.845	13141								
10	2256	5	113.772	12697								
10	2266	5	86.5436	20657								
10	2268	5	143.936	16556								
10	2269	5	200.323	22316								
11	36	2	16.75	849								
11	53	2	32.21	494								
11	55	2	27.12	112								
11	57	2	18.89	430								
11	79	2	27.86	1388								
11	85	2	55.21	4061								
11	97	2	26.65	1218								
11	101	2	37.29	1151								
11	102	2	16.16	326								
11	105	2	14.67	575								
11	115	2	17.9	999								
11	121	2	18.31	905								
11	125	2	10.85	191								
11	129	2	18.47	681								
11	134	2	11.3	593								
11	155	2	21.95	1480								
11	182	2	16.09	920								
11	190	2	19.42	1770								
11	196	2	28.89	2151								
11	204	2	21.55	507								
11	212	2	14.78	782								
11	214	2	15.62	958								
11	240	2	23.29	1002								
11	264	2	30.79	1195								
11	277	2	13.45	1335								
11	315	2	31.79	1429								
11	319	2	15.85	696								
11	323	2	22.15	1162								
11	330	2	21.17	781								
11	337	2	21.67	811								
11	346	2	15.73	513								
11	350	2	45.17	1045								
11	376	2	12.1	527								
11	435	2	29.42	1466								
11	460	2	19.11	565								
11	464	2	9.49	788								
11	492	2	15.16	1283								
11	503	2	17.61	988								
11	529	2	27.96	4734								
11	549	2	26.31	1569								
11	552	2	16.25	1182								
11	557	2	10.42	470								
11	571	2	35.36	2774								
11	574	2	36.52	1844								
11	637	2	25.15	1602								
11	644	2	16.73	886								
11	654	2	17.36	838								
11	658	2	10.99	690								
11	661	2	42.3	3041								
11	667	2	16.19	1787								
11	677	2	14.99	1186								
11	700	2	17.36	635								
11	703	2	2.77	646								
11	707	2	28.19	3436								
11	714	2	23.47	1993								
11	719	2	10.48	654								
11	734	2	26.32	1297								
11	741	2	30.73	2479								
11	753	2	20.3	1164								
11	758	2	33.35	1343								
11	759	2	33.7	1508								
11	870	2	42.43	3645								
11	909	2	40.27	4134								
11	959	2	2.46	5								
11	970	2	21.21	1763								
11	983	2	13.37	685								
11	986	2	20.62	2166								
11	1006	2	33.52	2571								
11	1027	2	31.3	1751								
11	1042	2	16.4	1187								
11	1170	2	46.29	4276								
11	1200	2	12.2	1005								
11	1221	2	27.87	631								
11	1265	2	29.54	1356								
11	1268	2	27.27	1716								
11	1278	2	38.75	4808								
11	1280	2	27.72	2386								
11	1343	2	28.64	3123								
11	1412	2	17.22	755								
11	1437	2	32.93	1949								
11	1439	2	29.55	1768								
11	1462	2	4.26	51								
11	1477	2	15.75	1152								
11	1480	2	51.54	3660								
11	1504	2	11.27	936								
11	1506	2	28.99	1620								
11	1509	2	17.22	1424								
11	1528	2	25.34	1490								
11	1549	2	37.17	3124								
11	1552	2	19.43	856								
11	1559	2	29.27	2191								
11	1562	2	16.55	975								
11	1664	5	65.9311	12216								
11	1692	5	189.856	23030								
11	1707	5	118.293	26059								
11	1726	5	92.2809	11354								
11	1736	5	22.1811	3358								
11	1739	5	92.4328	23055								
11	1740	5	46.6047	11168								
11	1757	5	38.158	7839								
11	1762	5	139.905	18227								
11	1786	5	106.81	13081								
11	1797	3	2.20282	594								
11	1801	3	30.4493	3121								
11	1802	3	10.8203	977								
11	1803	3	2.56666	388								
11	1811	5	74.9141	7235								
11	1821	5	91.0236	17731								
11	1824	5	111.964	19258								
11	1832	3	6.93096	1251								
11	1833	3	13.652	4679								
11	1846	5	77.7909	7639								
11	1847	5	386.652	29514								
11	1850	5	309.965	25132								
11	1857	3	17.4976	2195								
11	1864	5	111.089	10752								
11	1867	5	74.3206	16107								
11	1878	5	357.039	27676								
11	1880	5	104.556	16173								
11	1888	5	84.2605	14088								
11	1891	4	5.92742	1377								
11	1892	5	72.1415	7967								
11	1895	5	183.792	14324								
11	2186	5	51.1532	11830								
11	2187	5	79.4448	15390								
11	2194	5	70.0043	12330								
11	2197	5	153.306	11595								
11	2198	5	284.288	41520								
11	2199	5	60.0075	12591								
11	2207	5	77.2127	9877								
11	2211	5	428.838	25934								
11	2219	5	74.5061	14163								
11	2222	5	66.4677	11968								
11	2236	5	246.575	26227								
11	2244	5	152.917	12018								
11	2247	5	174.67	14028								
11	2250	5	89.1544	7668								
11	2256	5	43.2538	4771								
11	2266	5	86.6644	20296								
11	2268	5	103.756	13055								
11	2269	5	129.373	15036								
12	36	2	0	0								
12	53	2	0	0								
12	55	2	0	0								
12	57	2	0	0								
12	79	2	0	0								
12	85	2	0	0								
12	97	2	0	0								
12	101	2	0	0								
12	102	2	0	0								
12	105	2	0	0								
12	115	2	0	0								
12	121	2	0	0								
12	125	2	0	0								
12	129	2	0	0								
12	134	2	0	0								
12	155	2	0	0								
12	182	2	0.09	1								
12	190	2	0.06	1								
12	196	2	0	0								
12	204	2	0	0								
12	212	2	0	0								
12	214	2	0	0								
12	240	2	0	0								
12	264	2	0	0								
12	277	2	0	0								
12	315	2	0	0								
12	319	2	0	0								
12	323	2	0	0								
12	330	2	0	0								
12	337	2	0	0								
12	346	2	0	0								
12	350	2	0	0								
12	376	2	0	0								
12	435	2	0	0								
12	460	2	0	0								
12	464	2	0	0								
12	492	2	0	0								
12	503	2	0	0								
12	529	2	0	0								
12	549	2	0	0								
12	552	2	0	0								
12	557	2	0	0								
12	571	2	0	0								
12	574	2	0	0								
12	637	2	0	0								
12	644	2	0	0								
12	654	2	0	0								
12	658	2	0	0								
12	661	2	0	0								
12	667	2	0	0								
12	677	2	0	0								
12	700	2	0.14	1								
12	703	2	0	0								
12	707	2	0	0								
12	714	2	0	0								
12	719	2	0	0								
12	734	2	0.11	1								
12	741	2	0	0								
12	753	2	0	0								
12	758	2	0	0								
12	759	2	0.11	1								
12	870	2	0	0								
12	909	2	0	0								
12	959	2	0	0								
12	970	2	0	0								
12	983	2	0	0								
12	986	2	0	0								
12	1006	2	0	0								
12	1027	2	0	0								
12	1042	2	0	0								
12	1170	2	0	0								
12	1200	2	0	0								
12	1221	2	0	0								
12	1265	2	0.22	2								
12	1268	2	0	0								
12	1278	2	0	0								
12	1280	2	0	0								
12	1343	2	0	0								
12	1412	2	0	0								
12	1437	2	0	0								
12	1439	2	0	0								
12	1462	2	0	0								
12	1477	2	0	0								
12	1480	2	0	0								
12	1504	2	0	0								
12	1506	2	0	0								
12	1509	2	0	0								
12	1528	2	0	0								
12	1549	2	0	0								
12	1552	2	0	0								
12	1559	2	0	0								
12	1562	2	0	0								
12	1664	5	0.0817878	10								
12	1692	5	0.118219	8								
12	1707	5	0.406113	45								
12	1726	5	0.0589542	4								
12	1736	5	0.205519	24								
12	1739	5	0.594375	62								
12	1740	5	0.830834	63								
12	1757	5	0.870641	73								
12	1762	5	1.40711	109								
12	1786	5	0.0342093	2								
12	1797	3	1.44175	31								
12	1801	3	2.3714	42								
12	1802	3	3.35563	25								
12	1803	3	0	0								
12	1811	5	0.0337609	2								
12	1821	5	1.75908	171								
12	1824	5	1.11212	121								
12	1832	3	4.59394	88								
12	1833	3	0.63948	16								
12	1846	5	0.111631	7								
12	1847	5	0.125483	9								
12	1850	5	0.0989359	13								
12	1857	3	0.752091	11								
12	1864	5	0.0355462	2								
12	1867	5	0.0618886	2								
12	1878	5	0.111747	7								
12	1880	5	0.533918	44								
12	1888	5	0.825725	73								
12	1891	4	8.40317	193								
12	1892	5	0.234422	22								
12	1895	5	0.0898095	5								
12	2186	5	0.522455	47								
12	2187	5	1.1917	82								
12	2194	5	0.467697	58								
12	2197	5	0.10221	7								
12	2198	5	0.467975	33								
12	2199	5	0.0873788	14								
12	2207	5	0.718629	63								
12	2211	5	0.0687926	9								
12	2219	5	1.62435	142								
12	2222	5	0.0785133	6								
12	2236	5	0.129072	10								
12	2244	5	0	0								
12	2247	5	0.236245	16								
12	2250	5	0.225389	15								
12	2256	5	0.182895	19								
12	2266	5	0.968284	115								
12	2268	5	0.208232	18								
12	2269	5	0.0178984	1								
14	36	2	0.01	1								
14	53	2	0.09	4								
14	55	2	0.08	1								
14	57	2	0.02	1								
14	79	2	0	0								
14	85	2	0	0								
14	97	2	0.02	2								
14	101	2	0.01	1								
14	102	2	0.11	6								
14	105	2	0.03	3								
14	115	2	0	0								
14	121	2	0.01	1								
14	125	2	0.08	4								
14	129	2	0.03	3								
14	134	2	0.01	1								
14	155	2	0	0								
14	182	2	0.01	1								
14	190	2	0	0								
14	196	2	0.01	2								
14	204	2	0	0								
14	212	2	0.01	1								
14	214	2	0.01	2								
14	240	2	0	0								
14	264	2	0	0								
14	277	2	0	0								
14	315	2	0.01	1								
14	319	2	0.04	5								
14	323	2	0	0								
14	330	2	0	0								
14	337	2	0	0								
14	346	2	0.03	2								
14	350	2	0.08	5								
14	376	2	0	0								
14	435	2	0	0								
14	460	2	0.15	13								
14	464	2	0	0								
14	492	2	0	0								
14	503	2	0	0								
14	529	2	0	1								
14	549	2	0.01	1								
14	552	2	0.01	1								
14	557	2	0	0								
14	571	2	0.01	1								
14	574	2	0	0								
14	637	2	0.01	1								
14	644	2	0	0								
14	654	2	0	0								
14	658	2	0	0								
14	661	2	0	0								
14	667	2	0	0								
14	677	2	0	0								
14	700	2	0.04	4								
14	703	2	0.01	3								
14	707	2	0	0								
14	714	2	0.01	1								
14	719	2	0.01	1								
14	734	2	0	0								
14	741	2	0	0								
14	753	2	0	0								
14	758	2	0.01	1								
14	759	2	0.02	2								
14	870	2	0	0								
14	909	2	0	0								
14	959	2	0.44	4								
14	970	2	0	0								
14	983	2	0.01	1								
14	986	2	0	0								
14	1006	2	0.01	2								
14	1027	2	0	0								
14	1042	2	0	0								
14	1170	2	0	0								
14	1200	2	0.01	2								
14	1221	2	0.06	4								
14	1265	2	0	0								
14	1268	2	0	0								
14	1278	2	0.02	6								
14	1280	2	0	1								
14	1343	2	0	0								
14	1412	2	0.02	2								
14	1437	2	0.01	1								
14	1439	2	0	0								
14	1462	2	0	0								
14	1477	2	0	0								
14	1480	2	0	0								
14	1504	2	0	1								
14	1506	2	0.01	1								
14	1509	2	0.01	2								
14	1528	2	0	0								
14	1549	2	0	0								
14	1552	2	0	0								
14	1559	2	0	0								
14	1562	2	0	0								
17	36	2	0.82	12								
17	53	2	46.89	239								
17	55	2	14.29	21								
17	57	2	11.62	87								
17	79	2	1.22	16								
17	85	2	2.38	47								
17	97	2	3.96	52								
17	101	2	5.59	50								
17	102	2	22.2	145								
17	105	2	7.35	90								
17	115	2	12.59	212								
17	121	2	4.01	54								
17	125	2	17.62	102								
17	129	2	8.32	92								
17	134	2	1.85	29								
17	155	2	4.58	87								
17	182	2	1.6	26								
17	190	2	2.89	74								
17	196	2	1.08	22								
17	204	2	0	0								
17	212	2	2.36	34								
17	214	2	4.21	73								
17	240	2	3.24	38								
17	264	2	1.28	14								
17	277	2	0.43	11								
17	315	2	2.75	34								
17	319	2	5.01	67								
17	323	2	0.42	6								
17	330	2	2.73	29								
17	337	2	3.51	39								
17	346	2	0	0								
17	350	2	9.58	73								
17	376	2	0.05	1								
17	435	2	11.46	158								
17	460	2	9.39	94								
17	464	2	0.77	17								
17	492	2	1	24								
17	503	2	1.77	26								
17	529	2	1.44	64								
17	549	2	2.28	39								
17	552	2	2	40								
17	557	2	1.12	13								
17	571	2	2.74	60								
17	574	2	1.87	26								
17	637	2	0.61	10								
17	644	2	3.29	48								
17	654	2	3.49	45								
17	658	2	1.93	33								
17	661	2	3.06	57								
17	667	2	3.92	120								
17	677	2	1.63	35								
17	700	2	5.64	57								
17	703	2	0.6	39								
17	707	2	2.2	72								
17	714	2	3.6	83								
17	719	2	3.98	69								
17	734	2	0.55	8								
17	741	2	4.61	100								
17	753	2	2.03	31								
17	758	2	1.39	16								
17	759	2	2.6	33								
17	870	2	0.66	16								
17	909	2	1.56	43								
17	959	2	0	0								
17	970	2	0	0								
17	983	2	7.84	117								
17	986	2	0.88	25								
17	1006	2	1.91	42								
17	1027	2	1.77	27								
17	1042	2	0.09	2								
17	1170	2	4.45	110								
17	1200	2	2.78	62								
17	1221	2	11.64	84								
17	1265	2	2.72	36								
17	1268	2	1.29	21								
17	1278	2	2.35	81								
17	1280	2	0.68	16								
17	1343	2	0.42	12								
17	1412	2	2.56	30								
17	1437	2	1.21	19								
17	1439	2	2.09	35								
17	1462	2	0.41	1								
17	1477	2	0.68	14								
17	1480	2	0	0								
17	1504	2	1.21	29								
17	1506	2	1.3	21								
17	1509	2	2.44	56								
17	1528	2	0.53	8								
17	1549	2	0.28	6								
17	1552	2	2.5	32								
17	1559	2	2.41	51								
17	1562	2	0	0								
18	36	2	0.8	57								
18	53	2	4.04	84								
18	55	2	6.1	37								
18	57	2	3.31	126								
18	79	2	2.15	160								
18	85	2	1.83	197								
18	97	2	1.26	91								
18	101	2	2.65	140								
18	102	2	6.05	171								
18	105	2	2.86	196								
18	115	2	1.68	144								
18	121	2	1.66	120								
18	125	2	2.32	53								
18	129	2	3.22	186								
18	134	2	1.26	105								
18	155	2	1.46	152								
18	182	2	1.42	91								
18	190	2	1.9	264								
18	196	2	1.04	107								
18	204	2	2.4	88								
18	212	2	1.6	95								
18	214	2	1.61	145								
18	240	2	1.97	114								
18	264	2	2.49	155								
18	277	2	2.14	331								
18	315	2	2.18	157								
18	319	2	1.39	93								
18	323	2	2.7	201								
18	330	2	2.02	115								
18	337	2	2.08	118								
18	346	2	1.15	59								
18	350	2	2.14	81								
18	376	2	0.43	22								
18	435	2	2.6	203								
18	460	2	2.92	123								
18	464	2	0.96	119								
18	492	2	1.82	226								
18	503	2	5.81	492								
18	529	2	1.51	376								
18	549	2	1.98	162								
18	552	2	1.4	153								
18	557	2	0.74	49								
18	571	2	1.29	150								
18	574	2	2.16	160								
18	637	2	0.76	77								
18	644	2	2.17	171								
18	654	2	0.93	65								
18	658	2	1.31	116								
18	661	2	1.3	104								
18	667	2	1.36	219								
18	677	2	1.46	167								
18	700	2	1.45	79								
18	703	2	0.6	202								
18	707	2	1.49	253								
18	714	2	1.43	178								
18	719	2	1.34	124								
18	734	2	6.32	466								
18	741	2	1.38	157								
18	753	2	1.09	99								
18	758	2	1.08	62								
18	759	2	1.91	132								
18	870	2	1.29	156								
18	909	2	1.63	224								
18	959	2	8.55	36								
18	970	2	0.12	16								
18	983	2	1.11	83								
18	986	2	0.77	112								
18	1006	2	1.42	165								
18	1027	2	1.36	114								
18	1042	2	1.4	145								
18	1170	2	1.75	227								
18	1200	2	1.52	183								
18	1221	2	3.27	132								
18	1265	2	0.73	55								
18	1268	2	0.58	54								
18	1278	2	1.54	302								
18	1280	2	0.77	104								
18	1343	2	1.93	301								
18	1412	2	0.91	60								
18	1437	2	1.89	150								
18	1439	2	1.29	117								
18	1462	2	0.59	3								
18	1477	2	0.95	106								
18	1480	2	0.65	63								
18	1504	2	0.68	83								
18	1506	2	1.91	173								
18	1509	2	1.23	160								
18	1528	2	0.9	82								
18	1549	2	2.91	322								
18	1552	2	1.79	114								
18	1559	2	0.91	112								
18	1562	2	1.37	115								
18	1664	5	6.78996	3244								
18	1692	5	9.14958	4520								
18	1707	5	8.33626	4596								
18	1726	5	5.42558	2375								
18	1736	5	5.56095	2489								
18	1739	5	4.80818	3281								
18	1740	5	6.69324	3850								
18	1757	5	11.0976	5764								
18	1762	5	10.6468	4353								
18	1786	5	11.7905	5958								
18	1797	3	0.373815	208								
18	1801	3	0.589789	142								
18	1802	3	0.288413	65								
18	1803	3	0.194228	58								
18	1811	5	14.0189	5554								
18	1821	5	12.9132	6701								
18	1824	5	71.8495	36262								
18	1832	3	0.185095	99								
18	1833	3	0.459927	603								
18	1846	5	8.73549	3576								
18	1847	5	11.004	3588								
18	1850	5	12.0477	4673								
18	1857	3	0.207934	83								
18	1864	5	20.6606	8900								
18	1867	5	5.86873	2937								
18	1878	5	14.5419	5568								
18	1880	5	5.55449	2497								
18	1888	5	5.72896	2902								
18	1891	4	0.307892	402								
18	1892	5	8.97667	4104								
18	1895	5	16.7206	5156								
18	2186	5	9.69051	5660								
18	2187	5	9.02507	4383								
18	2194	5	9.33389	4932								
18	2197	5	8.16921	3157								
18	2198	5	6.50156	3982								
18	2199	5	9.52708	4703								
18	2207	5	3.73455	1432								
18	2211	5	12.684	3638								
18	2219	5	10.193	5499								
18	2222	5	7.97526	4212								
18	2236	5	5.48315	3417								
18	2244	5	3.1447	1778								
18	2247	5	17.1989	7016								
18	2250	5	12.9235	5272								
18	2256	5	2.62397	1260								
18	2266	5	5.67193	3823								
18	2268	5	12.3702	5208								
18	2269	5	8.31744	3457								
19	36	2	0.08	1								
19	53	2	0	0								
19	55	2	0	0								
19	57	2	0	0								
19	79	2	0.08	1								
19	85	2	0.11	2								
19	97	2	0.17	2								
19	101	2	0.13	1								
19	102	2	0.51	3								
19	105	2	0.73	8								
19	115	2	0.2	3								
19	121	2	0.17	2								
19	125	2	0.19	1								
19	129	2	0.7	7								
19	134	2	0	0								
19	155	2	0.18	3								
19	182	2	0.55	8								
19	190	2	0.39	9								
19	196	2	1.22	22								
19	204	2	0	0								
19	212	2	0	0								
19	214	2	0.13	2								
19	240	2	0	0								
19	264	2	0.1	1								
19	277	2	0.14	3								
19	315	2	0	0								
19	319	2	1.08	13								
19	323	2	0.23	3								
19	330	2	0.52	5								
19	337	2	0	0								
19	346	2	0	0								
19	350	2	0	0								
19	376	2	0	0								
19	435	2	0.08	1								
19	460	2	0	0								
19	464	2	0.05	1								
19	492	2	0	0								
19	503	2	0.08	1								
19	529	2	0.2	8								
19	549	2	0.07	1								
19	552	2	0.06	1								
19	557	2	0	0								
19	571	2	0.15	3								
19	574	2	0.08	1								
19	637	2	0.27	4								
19	644	2	0.15	2								
19	654	2	0.09	1								
19	658	2	0	0								
19	661	2	0.18	3								
19	667	2	0	0								
19	677	2	0.05	1								
19	700	2	0.66	6								
19	703	2	0.12	7								
19	707	2	0.14	4								
19	714	2	0	0								
19	719	2	0.13	2								
19	734	2	0.41	5								
19	741	2	0.1	2								
19	753	2	0.07	1								
19	758	2	0.2	2								
19	759	2	0.88	10								
19	870	2	0.14	3								
19	909	2	0.32	8								
19	959	2	2.1	2								
19	970	2	0	0								
19	983	2	0.15	2								
19	986	2	0.08	2								
19	1006	2	0.1	2								
19	1027	2	0.07	1								
19	1042	2	0.3	5								
19	1170	2	0.23	5								
19	1200	2	0.25	5								
19	1221	2	0.31	2								
19	1265	2	0.34	4								
19	1268	2	0.14	2								
19	1278	2	0.13	4								
19	1280	2	0.12	2								
19	1343	2	0.16	4								
19	1412	2	0.1	1								
19	1437	2	0	0								
19	1439	2	0.07	1								
19	1462	2	0	0								
19	1477	2	0	0								
19	1480	2	0.07	1								
19	1504	2	0.14	3								
19	1506	2	0	0								
19	1509	2	0.1	2								
19	1528	2	0.07	1								
19	1549	2	0	0								
19	1552	2	0.26	3								
19	1559	2	0.11	2								
19	1562	2	0	0								
19	1664	5	12.9374	1496								
19	1692	5	5.02783	1142								
19	1707	5	11.192	2921								
19	1726	5	1.54585	314								
19	1736	5	5.21666	594								
19	1739	5	16.9469	3493								
19	1740	5	13.0776	2769								
19	1757	5	25.1987	3971								
19	1762	5	13.2434	2176								
19	1786	5	4.58111	1023								
19	1797	3	0.204388	34								
19	1801	3	10.8494	861								
19	1802	3	4.23212	252								
19	1803	3	1.74918	92								
19	1811	5	2.16718	480								
19	1821	5	21.6859	5333								
19	1824	5	17.69	4228								
19	1832	3	1.21892	156								
19	1833	3	4.01374	927								
19	1846	5	1.1936	298								
19	1847	5	2.63184	600								
19	1850	5	5.35574	1298								
19	1857	3	3.37073	232								
19	1864	5	1.74488	346								
19	1867	5	9.87799	1510								
19	1878	5	3.95951	896								
19	1880	5	15.0617	2809								
19	1888	5	19.8135	4629								
19	1891	4	0.884033	251								
19	1892	5	3.44385	646								
19	1895	5	2.48209	570								
19	2186	5	9.63651	2547								
19	2187	5	11.1123	1878								
19	2194	5	4.49895	954								
19	2197	5	1.79712	380								
19	2198	5	9.66188	2335								
19	2199	5	10.2648	1715								
19	2207	5	12.5769	2727								
19	2211	5	4.17716	915								
19	2219	5	21.0787	3807								
19	2222	5	10.3726	2540								
19	2236	5	2.47039	686								
19	2244	5	3.50371	676								
19	2247	5	3.08773	732								
19	2250	5	0.521631	118								
19	2256	5	5.04694	1023								
19	2266	5	7.85397	2131								
19	2268	5	4.56186	836								
19	2269	5	2.87031	600								
20	36	2	0	0								
20	53	2	0	0								
20	55	2	0	0								
20	57	2	0	0								
20	79	2	0	0								
20	85	2	0	0								
20	97	2	0	0								
20	101	2	0	0								
20	102	2	0	0								
20	105	2	0	0								
20	115	2	0	0								
20	121	2	0	0								
20	125	2	0	0								
20	129	2	0	0								
20	134	2	0	0								
20	155	2	0	0								
20	182	2	0	0								
20	190	2	0	0								
20	196	2	0	0								
20	204	2	0	0								
20	212	2	0	0								
20	214	2	0	0								
20	240	2	0	0								
20	264	2	0	0								
20	277	2	0	0								
20	315	2	0	0								
20	319	2	0	0								
20	323	2	0	0								
20	330	2	0	0								
20	337	2	0	0								
20	346	2	0	0								
20	350	2	0	0								
20	376	2	0	0								
20	435	2	0	0								
20	460	2	0	0								
20	464	2	0	0								
20	492	2	0	0								
20	503	2	0	0								
20	529	2	0	0								
20	549	2	0	0								
20	552	2	0	0								
20	557	2	0	0								
20	571	2	0	0								
20	574	2	0	0								
20	637	2	0	0								
20	644	2	0	0								
20	654	2	0	0								
20	658	2	0	0								
20	661	2	0	0								
20	667	2	0	0								
20	677	2	0	0								
20	700	2	0	0								
20	703	2	0	0								
20	707	2	0	0								
20	714	2	0	0								
20	719	2	0	0								
20	734	2	0	0								
20	741	2	0	0								
20	753	2	0	0								
20	758	2	0	0								
20	759	2	0	0								
20	870	2	0	0								
20	909	2	0	0								
20	959	2	5.79	7								
20	970	2	0	0								
20	983	2	0	0								
20	986	2	0	0								
20	1006	2	0	0								
20	1027	2	0	0								
20	1042	2	0	0								
20	1170	2	0	0								
20	1200	2	0	0								
20	1221	2	0	0								
20	1265	2	0	0								
20	1268	2	0	0								
20	1278	2	0	0								
20	1280	2	0	0								
20	1343	2	0	0								
20	1412	2	0	0								
20	1437	2	0	0								
20	1439	2	0	0								
20	1462	2	0	0								
20	1477	2	0	0								
20	1480	2	0	0								
20	1504	2	0	0								
20	1506	2	0	0								
20	1509	2	0	0								
20	1528	2	0	0								
20	1549	2	0	0								
20	1552	2	0	0								
20	1559	2	0	0								
20	1562	2	0	0								
21	36	2	0	0								
21	53	2	0	0								
21	55	2	0	0								
21	57	2	0	0								
21	79	2	0	0								
21	85	2	0	0								
21	97	2	0	0								
21	101	2	0	0								
21	102	2	0	0								
21	105	2	0	0								
21	115	2	0	0								
21	121	2	0	0								
21	125	2	0	0								
21	129	2	0	0								
21	134	2	0	0								
21	155	2	0	0								
21	182	2	0	0								
21	190	2	0	0								
21	196	2	0	0								
21	204	2	0	0								
21	212	2	0	0								
