2485	314	2164	SA545983	TCGA-3A-A9J0-01A-11R-A41B-07	SP119460	TCGA-3A-A9J0-01A			
2486	900	2165	SA545970	TCGA-3A-A9IZ-01A-12R-A41G-13	SP119458	TCGA-3A-A9IZ-01A			
2487	900	2165	SA545960	TCGA-3A-A9IZ-01A-01D-YYYY-23	SP119458	TCGA-3A-A9IZ-01A			
2488	900	2165	SA545966	TCGA-3A-A9IZ-01A-12D-A40Y-05	SP119458	TCGA-3A-A9IZ-01A			
2489	900	2165	SA545684	TCGA-3A-A9IZ-01A-21-A39L-20	SP119458	TCGA-3A-A9IZ-01A			
2490	900	2165	SA545967	TCGA-3A-A9IZ-01A-12R-A41B-07	SP119458	TCGA-3A-A9IZ-01A			
2491	900	2165	SA545964	TCGA-3A-A9IZ-01A-12D-A40W-08	SP119458	TCGA-3A-A9IZ-01A			
2492	900	2165	SA545962	TCGA-3A-A9IZ-01A-12D-A40V-01	SP119458	TCGA-3A-A9IZ-01A			
2493	900	2166	SA545974	TCGA-3A-A9IZ-10A-01D-A40W-08	SP119459	TCGA-3A-A9IZ-10A			
2494	900	2166	SA545972	TCGA-3A-A9IZ-10A-01D-A40V-01	SP119459	TCGA-3A-A9IZ-10A			
2495	315	2167	SA545955	TCGA-3A-A9IX-10A-01D-A40V-01	SP119457	TCGA-3A-A9IX-10A			
2496	315	2167	SA545958	TCGA-3A-A9IX-10A-01D-A40W-08	SP119457	TCGA-3A-A9IX-10A			
2497	315	2168	SA545949	TCGA-3A-A9IX-01A-11D-A40V-01	SP119456	TCGA-3A-A9IX-01A			
2498	315	2168	SA545683	TCGA-3A-A9IX-01A-21-A39L-20	SP119456	TCGA-3A-A9IX-01A			
2499	315	2168	SA545953	TCGA-3A-A9IX-01A-11R-A41G-13	SP119456	TCGA-3A-A9IX-01A			
2500	315	2168	SA545951	TCGA-3A-A9IX-01A-11D-A40Y-05	SP119456	TCGA-3A-A9IX-01A			
2501	315	2168	SA545952	TCGA-3A-A9IX-01A-11R-A41B-07	SP119456	TCGA-3A-A9IX-01A			
2502	315	2168	SA545950	TCGA-3A-A9IX-01A-11D-A40W-08	SP119456	TCGA-3A-A9IX-01A			
2503	315	2168	SA545948	TCGA-3A-A9IX-01A-01D-YYYY-23	SP119456	TCGA-3A-A9IX-01A			
2504	316	2169	SA545854	TCGA-3A-A9IJ-01A-11R-A39D-07	SP119446	TCGA-3A-A9IJ-01A			
2505	316	2169	SA545850	TCGA-3A-A9IJ-01A-11D-A397-08	SP119446	TCGA-3A-A9IJ-01A			
2506	316	2169	SA545856	TCGA-3A-A9IJ-01A-11R-A39J-13	SP119446	TCGA-3A-A9IJ-01A			
2507	316	2169	SA545858	TCGA-3A-A9IJ-01A-11W-A450-08	SP119446	TCGA-3A-A9IJ-01A			
2508	316	2169	SA545852	TCGA-3A-A9IJ-01A-11D-A398-05	SP119446	TCGA-3A-A9IJ-01A			
2509	316	2169	SA545848	TCGA-3A-A9IJ-01A-11D-A396-01	SP119446	TCGA-3A-A9IJ-01A			
2510	316	2169	SA545844	TCGA-3A-A9IJ-01A-01D-YYYY-23	SP119446	TCGA-3A-A9IJ-01A			
2511	316	2169	SA545846	TCGA-3A-A9IJ-01A-11D-A395-26	SP119446	TCGA-3A-A9IJ-01A			
2512	316	2170	SA545862	TCGA-3A-A9IJ-10A-01D-A399-01	SP119447	TCGA-3A-A9IJ-10A			
2513	316	2170	SA545866	TCGA-3A-A9IJ-10A-01W-A451-08	SP119447	TCGA-3A-A9IJ-10A			
2514	316	2170	SA545864	TCGA-3A-A9IJ-10A-01D-A39A-08	SP119447	TCGA-3A-A9IJ-10A			
2515	316	2170	SA545860	TCGA-3A-A9IJ-10A-01D-A395-26	SP119447	TCGA-3A-A9IJ-10A			
2516	317	2171	SA545825	TCGA-3A-A9IH-01A-01D-YYYY-23	SP119444	TCGA-3A-A9IH-01A			
2517	317	2171	SA545834	TCGA-3A-A9IH-01A-12R-A39J-13	SP119444	TCGA-3A-A9IH-01A			
2518	317	2171	SA545829	TCGA-3A-A9IH-01A-12D-A397-08	SP119444	TCGA-3A-A9IH-01A			
2519	317	2171	SA545832	TCGA-3A-A9IH-01A-12R-A39D-07	SP119444	TCGA-3A-A9IH-01A			
2520	317	2171	SA545826	TCGA-3A-A9IH-01A-12D-A396-01	SP119444	TCGA-3A-A9IH-01A			
2521	317	2171	SA545830	TCGA-3A-A9IH-01A-12D-A398-05	SP119444	TCGA-3A-A9IH-01A			
2522	317	2171	SA545680	TCGA-3A-A9IH-01A-21-A39L-20	SP119444	TCGA-3A-A9IH-01A			
2523	317	2171	SA545836	TCGA-3A-A9IH-01A-12W-A450-08	SP119444	TCGA-3A-A9IH-01A			
2524	317	2172	SA545840	TCGA-3A-A9IH-10A-01D-A39A-08	SP119445	TCGA-3A-A9IH-10A			
2525	317	2172	SA545842	TCGA-3A-A9IH-10A-01W-A451-08	SP119445	TCGA-3A-A9IH-10A			
2526	317	2172	SA545838	TCGA-3A-A9IH-10A-01D-A399-01	SP119445	TCGA-3A-A9IH-10A			
2527	901	2173	SA545822	TCGA-3A-A9IC-10A-01D-A38J-08	SP119443	TCGA-3A-A9IC-10A			
2528	901	2173	SA545823	TCGA-3A-A9IC-10A-01D-A38O-26	SP119443	TCGA-3A-A9IC-10A			
2529	901	2173	SA545824	TCGA-3A-A9IC-10A-01W-A44V-08	SP119443	TCGA-3A-A9IC-10A			
2530	901	2173	SA545821	TCGA-3A-A9IC-10A-01D-A38I-01	SP119443	TCGA-3A-A9IC-10A			
2531	901	2174	SA545820	TCGA-3A-A9IC-01A-11W-A44U-08	SP119442	TCGA-3A-A9IC-01A			
2532	901	2174	SA545812	TCGA-3A-A9IC-01A-11D-A38F-01	SP119442	TCGA-3A-A9IC-01A			
2533	901	2174	SA545816	TCGA-3A-A9IC-01A-11D-A38H-05	SP119442	TCGA-3A-A9IC-01A			
2534	901	2174	SA545819	TCGA-3A-A9IC-01A-11R-A38N-13	SP119442	TCGA-3A-A9IC-01A			
2535	901	2174	SA545814	TCGA-3A-A9IC-01A-11D-A38G-08	SP119442	TCGA-3A-A9IC-01A			
2536	901	2174	SA545818	TCGA-3A-A9IC-01A-11R-A38C-07	SP119442	TCGA-3A-A9IC-01A			
2537	901	2174	SA545810	TCGA-3A-A9IC-01A-01D-YYYY-23	SP119442	TCGA-3A-A9IC-01A			
2538	901	2174	SA545817	TCGA-3A-A9IC-01A-11D-A38O-26	SP119442	TCGA-3A-A9IC-01A			
2539	902	2175	SA545799	TCGA-3A-A9IB-01A-21R-A39J-13	SP119440	TCGA-3A-A9IB-01A			
2540	902	2175	SA545795	TCGA-3A-A9IB-01A-21D-A397-08	SP119440	TCGA-3A-A9IB-01A			
2541	902	2175	SA545797	TCGA-3A-A9IB-01A-21R-A39D-07	SP119440	TCGA-3A-A9IB-01A			
2542	902	2175	SA545679	TCGA-3A-A9IB-01A-31-A39L-20	SP119440	TCGA-3A-A9IB-01A			
2543	902	2175	SA545796	TCGA-3A-A9IB-01A-21D-A398-05	SP119440	TCGA-3A-A9IB-01A			
2544	902	2175	SA545793	TCGA-3A-A9IB-01A-21D-A395-26	SP119440	TCGA-3A-A9IB-01A			
2545	902	2175	SA545794	TCGA-3A-A9IB-01A-21D-A396-01	SP119440	TCGA-3A-A9IB-01A			
2546	902	2175	SA545792	TCGA-3A-A9IB-01A-01D-YYYY-23	SP119440	TCGA-3A-A9IB-01A			
2547	902	2175	SA545801	TCGA-3A-A9IB-01A-21W-A450-08	SP119440	TCGA-3A-A9IB-01A			
2548	902	2176	SA545804	TCGA-3A-A9IB-10A-01D-A399-01	SP119441	TCGA-3A-A9IB-10A			
2549	902	2176	SA545802	TCGA-3A-A9IB-10A-01D-A395-26	SP119441	TCGA-3A-A9IB-10A			
2550	902	2176	SA545806	TCGA-3A-A9IB-10A-01D-A39A-08	SP119441	TCGA-3A-A9IB-10A			
2551	902	2176	SA545808	TCGA-3A-A9IB-10A-01W-A451-08	SP119441	TCGA-3A-A9IB-10A			
2552	318	2177	SA545947	TCGA-3A-A9IV-10A-01D-A40W-08	SP119455	TCGA-3A-A9IV-10A			
2553	318	2177	SA545946	TCGA-3A-A9IV-10A-01D-A40V-01	SP119455	TCGA-3A-A9IV-10A			
2554	318	2178	SA545942	TCGA-3A-A9IV-01A-11D-A40W-08	SP119454	TCGA-3A-A9IV-01A			
2555	318	2178	SA545940	TCGA-3A-A9IV-01A-01D-YYYY-23	SP119454	TCGA-3A-A9IV-01A			
2556	318	2178	SA545941	TCGA-3A-A9IV-01A-11D-A40V-01	SP119454	TCGA-3A-A9IV-01A			
2557	318	2178	SA545943	TCGA-3A-A9IV-01A-11D-A40Y-05	SP119454	TCGA-3A-A9IV-01A			
2558	318	2178	SA545945	TCGA-3A-A9IV-01A-11R-A41G-13	SP119454	TCGA-3A-A9IV-01A			
2559	318	2178	SA545944	TCGA-3A-A9IV-01A-11R-A41B-07	SP119454	TCGA-3A-A9IV-01A			
2560	903	2179	SA545939	TCGA-3A-A9IU-10A-01W-A451-08	SP119453	TCGA-3A-A9IU-10A			
2561	903	2179	SA545937	TCGA-3A-A9IU-10A-01D-A399-01	SP119453	TCGA-3A-A9IU-10A			
2562	903	2179	SA545938	TCGA-3A-A9IU-10A-01D-A39A-08	SP119453	TCGA-3A-A9IU-10A			
2563	903	2179	SA545936	TCGA-3A-A9IU-10A-01D-A395-26	SP119453	TCGA-3A-A9IU-10A			
2564	903	2180	SA545934	TCGA-3A-A9IU-01A-11R-A39J-13	SP119452	TCGA-3A-A9IU-01A			
2565	903	2180	SA545930	TCGA-3A-A9IU-01A-11D-A396-01	SP119452	TCGA-3A-A9IU-01A			
2566	903	2180	SA545929	TCGA-3A-A9IU-01A-11D-A395-26	SP119452	TCGA-3A-A9IU-01A			
2567	903	2180	SA545932	TCGA-3A-A9IU-01A-11D-A398-05	SP119452	TCGA-3A-A9IU-01A			
2568	903	2180	SA545933	TCGA-3A-A9IU-01A-11R-A39D-07	SP119452	TCGA-3A-A9IU-01A			
2569	903	2180	SA545681	TCGA-3A-A9IU-01A-21-A39L-20	SP119452	TCGA-3A-A9IU-01A			
2570	903	2180	SA545931	TCGA-3A-A9IU-01A-11D-A397-08	SP119452	TCGA-3A-A9IU-01A			
2571	903	2180	SA545928	TCGA-3A-A9IU-01A-01D-YYYY-23	SP119452	TCGA-3A-A9IU-01A			
2572	903	2180	SA545935	TCGA-3A-A9IU-01A-11W-A450-08	SP119452	TCGA-3A-A9IU-01A			
2573	319	2181	SA545920	TCGA-3A-A9IO-10A-01D-A38J-08	SP119451	TCGA-3A-A9IO-10A			
2574	319	2181	SA545921	TCGA-3A-A9IO-10A-01D-A38O-26	SP119451	TCGA-3A-A9IO-10A			
2575	319	2181	SA545923	TCGA-3A-A9IO-10A-01W-A44V-08	SP119451	TCGA-3A-A9IO-10A			
2576	319	2181	SA545917	TCGA-3A-A9IO-10A-01D-A38I-01	SP119451	TCGA-3A-A9IO-10A			
2577	319	2182	SA545902	TCGA-3A-A9IO-01A-11D-A38F-01	SP119450	TCGA-3A-A9IO-01A			
2578	319	2182	SA545906	TCGA-3A-A9IO-01A-11D-A38H-05	SP119450	TCGA-3A-A9IO-01A			
2579	319	2182	SA545915	TCGA-3A-A9IO-01A-11W-A44U-08	SP119450	TCGA-3A-A9IO-01A			
2580	319	2182	SA545900	TCGA-3A-A9IO-01A-01D-YYYY-23	SP119450	TCGA-3A-A9IO-01A			
2581	319	2182	SA545911	TCGA-3A-A9IO-01A-11R-A38C-07	SP119450	TCGA-3A-A9IO-01A			
2582	319	2182	SA545913	TCGA-3A-A9IO-01A-11R-A38N-13	SP119450	TCGA-3A-A9IO-01A			
2583	319	2182	SA545904	TCGA-3A-A9IO-01A-11D-A38G-08	SP119450	TCGA-3A-A9IO-01A			
2584	319	2182	SA545909	TCGA-3A-A9IO-01A-11D-A38O-26	SP119450	TCGA-3A-A9IO-01A			
2585	320	2183	SA545868	TCGA-3A-A9IL-01A-01D-YYYY-23	SP119448	TCGA-3A-A9IL-01A			
2586	320	2183	SA545878	TCGA-3A-A9IL-01A-11R-A38C-07	SP119448	TCGA-3A-A9IL-01A			
2587	320	2183	SA545874	TCGA-3A-A9IL-01A-11D-A38H-05	SP119448	TCGA-3A-A9IL-01A			
2588	320	2183	SA545881	TCGA-3A-A9IL-01A-11W-A44U-08	SP119448	TCGA-3A-A9IL-01A			
2589	320	2183	SA545870	TCGA-3A-A9IL-01A-11D-A38F-01	SP119448	TCGA-3A-A9IL-01A			
2590	320	2183	SA545876	TCGA-3A-A9IL-01A-11D-A38O-26	SP119448	TCGA-3A-A9IL-01A			
2591	320	2183	SA545872	TCGA-3A-A9IL-01A-11D-A38G-08	SP119448	TCGA-3A-A9IL-01A			
2592	320	2183	SA545880	TCGA-3A-A9IL-01A-11R-A38N-13	SP119448	TCGA-3A-A9IL-01A			
2593	320	2184	SA545887	TCGA-3A-A9IL-10A-01D-A38O-26	SP119449	TCGA-3A-A9IL-10A			
2594	320	2184	SA545885	TCGA-3A-A9IL-10A-01D-A38J-08	SP119449	TCGA-3A-A9IL-10A			
2595	320	2184	SA545882	TCGA-3A-A9IL-10A-01D-A38I-01	SP119449	TCGA-3A-A9IL-10A			
2596	320	2184	SA545889	TCGA-3A-A9IL-10A-01W-A44V-08	SP119449	TCGA-3A-A9IL-10A			
2597	321	2185	SA545787	TCGA-3A-A9I5-10A-01D-A38J-08	SP119439	TCGA-3A-A9I5-10A			
2598	321	2185	SA545788	TCGA-3A-A9I5-10A-01D-A38O-26	SP119439	TCGA-3A-A9I5-10A			
2599	321	2185	SA545789	TCGA-3A-A9I5-10A-01W-A44V-08	SP119439	TCGA-3A-A9I5-10A			
2600	321	2185	SA545786	TCGA-3A-A9I5-10A-01D-A38I-01	SP119439	TCGA-3A-A9I5-10A			
2601	321	2186	SA545785	TCGA-3A-A9I5-01A-11W-A44U-08	SP119438	TCGA-3A-A9I5-01A			
2602	321	2186	SA545779	TCGA-3A-A9I5-01A-11D-A38F-01	SP119438	TCGA-3A-A9I5-01A			
2603	321	2186	SA545781	TCGA-3A-A9I5-01A-11D-A38H-05	SP119438	TCGA-3A-A9I5-01A			
2604	321	2186	SA545778	TCGA-3A-A9I5-01A-01D-YYYY-23	SP119438	TCGA-3A-A9I5-01A			
2605	321	2186	SA545784	TCGA-3A-A9I5-01A-11R-A38N-13	SP119438	TCGA-3A-A9I5-01A			
2606	321	2186	SA545780	TCGA-3A-A9I5-01A-11D-A38G-08	SP119438	TCGA-3A-A9I5-01A			
2607	321	2186	SA545678	TCGA-3A-A9I5-01A-21-A39L-20	SP119438	TCGA-3A-A9I5-01A			
2608	321	2186	SA545783	TCGA-3A-A9I5-01A-11R-A38C-07	SP119438	TCGA-3A-A9I5-01A			
2609	321	2186	SA545782	TCGA-3A-A9I5-01A-11D-A38O-26	SP119438	TCGA-3A-A9I5-01A			
2610	389	2187	SA545776	TCGA-2L-AAQM-11A-11D-A39A-08	SP119437	TCGA-2L-AAQM-11A			
2611	389	2187	SA545775	TCGA-2L-AAQM-11A-11D-A399-01	SP119437	TCGA-2L-AAQM-11A			
2612	389	2187	SA545777	TCGA-2L-AAQM-11A-11W-A451-08	SP119437	TCGA-2L-AAQM-11A			
2613	389	2188	SA545768	TCGA-2L-AAQM-01A-01D-YYYY-23	SP119436	TCGA-2L-AAQM-01A			
2614	389	2188	SA545771	TCGA-2L-AAQM-01A-11D-A398-05	SP119436	TCGA-2L-AAQM-01A			
2615	389	2188	SA545769	TCGA-2L-AAQM-01A-11D-A396-01	SP119436	TCGA-2L-AAQM-01A			
2616	389	2188	SA545770	TCGA-2L-AAQM-01A-11D-A397-08	SP119436	TCGA-2L-AAQM-01A			
2617	389	2188	SA545772	TCGA-2L-AAQM-01A-11R-A39D-07	SP119436	TCGA-2L-AAQM-01A			
2618	389	2188	SA545774	TCGA-2L-AAQM-01A-11W-A450-08	SP119436	TCGA-2L-AAQM-01A			
2619	389	2188	SA545676	TCGA-2L-AAQM-01A-21-A39L-20	SP119436	TCGA-2L-AAQM-01A			
2620	389	2188	SA545773	TCGA-2L-AAQM-01A-11R-A39J-13	SP119436	TCGA-2L-AAQM-01A			
2621	904	2189	SA545764	TCGA-2L-AAQJ-11A-11D-A39A-08	SP119435	TCGA-2L-AAQJ-11A			
2622	904	2189	SA545763	TCGA-2L-AAQJ-11A-11D-A399-01	SP119435	TCGA-2L-AAQJ-11A			
2623	904	2189	SA545765	TCGA-2L-AAQJ-11A-11W-A451-08	SP119435	TCGA-2L-AAQJ-11A			
2624	904	2190	SA545761	TCGA-2L-AAQJ-01A-12R-A39J-13	SP119434	TCGA-2L-AAQJ-01A			
2625	904	2190	SA545762	TCGA-2L-AAQJ-01A-12W-A450-08	SP119434	TCGA-2L-AAQJ-01A			
2626	904	2190	SA545759	TCGA-2L-AAQJ-01A-12D-A398-05	SP119434	TCGA-2L-AAQJ-01A			
2627	904	2190	SA545757	TCGA-2L-AAQJ-01A-12D-A396-01	SP119434	TCGA-2L-AAQJ-01A			
2628	904	2190	SA545760	TCGA-2L-AAQJ-01A-12R-A39D-07	SP119434	TCGA-2L-AAQJ-01A			
2629	904	2190	SA545758	TCGA-2L-AAQJ-01A-12D-A397-08	SP119434	TCGA-2L-AAQJ-01A			
2630	904	2190	SA545675	TCGA-2L-AAQJ-01A-21-A39L-20	SP119434	TCGA-2L-AAQJ-01A			
2631	904	2190	SA545756	TCGA-2L-AAQJ-01A-01D-YYYY-23	SP119434	TCGA-2L-AAQJ-01A			
2632	390	2191	SA519064	TCGA-LB-A7SX-01A-11R-A33R-07	SP108628	TCGA-LB-A7SX-01A			
2633	390	2191	SA528066	TCGA-LB-A7SX-01A-21-A39L-20	SP108628	TCGA-LB-A7SX-01A			
2634	390	2191	SA519057	TCGA-LB-A7SX-01A-11D-A33T-08	SP108628	TCGA-LB-A7SX-01A			
2635	390	2191	SA519066	TCGA-LB-A7SX-01A-11R-A343-13	SP108628	TCGA-LB-A7SX-01A			
2636	390	2191	SA519055	TCGA-LB-A7SX-01A-11D-A33S-01	SP108628	TCGA-LB-A7SX-01A			
2637	390	2191	SA519060	TCGA-LB-A7SX-01A-11D-A33U-05	SP108628	TCGA-LB-A7SX-01A			
2638	390	2191	SA535432	TCGA-LB-A7SX-01A-11W-A452-08	SP108628	TCGA-LB-A7SX-01A			
2639	390	2191	SA545660	TCGA-LB-A7SX-01A-01D-YYYY-23	SP108628	TCGA-LB-A7SX-01A			
2640	390	2191	SA535426	TCGA-LB-A7SX-01A-11D-A45X-08	SP108628	TCGA-LB-A7SX-01A			
2641	390	2191	SA519062	TCGA-LB-A7SX-01A-11D-A346-26	SP108628	TCGA-LB-A7SX-01A			
2642	390	2192	SA535438	TCGA-LB-A7SX-10A-01W-A453-08	SP108630	TCGA-LB-A7SX-10A			
2643	390	2192	SA519070	TCGA-LB-A7SX-10A-01D-A33W-08	SP108630	TCGA-LB-A7SX-10A			
2644	390	2192	SA519068	TCGA-LB-A7SX-10A-01D-A33V-01	SP108630	TCGA-LB-A7SX-10A			
2645	390	2192	SA519072	TCGA-LB-A7SX-10A-01D-A346-26	SP108630	TCGA-LB-A7SX-10A			
2646	391	2193	SA518952	TCGA-H8-A6C1-01A-11R-A32O-07	SP108614	TCGA-H8-A6C1-01A			
2647	391	2193	SA518944	TCGA-H8-A6C1-01A-11D-A32N-08	SP108614	TCGA-H8-A6C1-01A			
2648	391	2193	SA518942	TCGA-H8-A6C1-01A-11D-A32M-01	SP108614	TCGA-H8-A6C1-01A			
2649	391	2193	SA518950	TCGA-H8-A6C1-01A-11R-A32J-13	SP108614	TCGA-H8-A6C1-01A			
2650	391	2193	SA518948	TCGA-H8-A6C1-01A-11D-A32U-26	SP108614	TCGA-H8-A6C1-01A			
2651	391	2193	SA518953	TCGA-H8-A6C1-01A-11W-A35W-08	SP108614	TCGA-H8-A6C1-01A			
2652	391	2193	SA528025	TCGA-H8-A6C1-01A-21-A39L-20	SP108614	TCGA-H8-A6C1-01A			
2653	391	2193	SA518946	TCGA-H8-A6C1-01A-11D-A32S-05	SP108614	TCGA-H8-A6C1-01A			
2654	391	2193	SA546293	TCGA-H8-A6C1-01A-01D-YYYY-23	SP108614	TCGA-H8-A6C1-01A			
2655	391	2194	SA518962	TCGA-H8-A6C1-10A-01W-A35W-08	SP108616	TCGA-H8-A6C1-10A			
2656	391	2194	SA518958	TCGA-H8-A6C1-10A-01D-A32N-08	SP108616	TCGA-H8-A6C1-10A			
2657	391	2194	SA518956	TCGA-H8-A6C1-10A-01D-A32M-01	SP108616	TCGA-H8-A6C1-10A			
2658	391	2194	SA518960	TCGA-H8-A6C1-10A-01D-A32U-26	SP108616	TCGA-H8-A6C1-10A			
2659	392	2195	SA518914	TCGA-Q3-A5QY-01A-12R-A32O-07	SP108605	TCGA-Q3-A5QY-01A			
2660	392	2195	SA518907	TCGA-Q3-A5QY-01A-12D-A32N-08	SP108605	TCGA-Q3-A5QY-01A			
2661	392	2195	SA518916	TCGA-Q3-A5QY-01A-12W-A35W-08	SP108605	TCGA-Q3-A5QY-01A			
2662	392	2195	SA545666	TCGA-Q3-A5QY-01A-01D-YYYY-23	SP108605	TCGA-Q3-A5QY-01A			
2663	392	2195	SA518910	TCGA-Q3-A5QY-01A-12D-A32U-26	SP108605	TCGA-Q3-A5QY-01A			
2664	392	2195	SA535493	TCGA-Q3-A5QY-01A-12D-A45X-08	SP108605	TCGA-Q3-A5QY-01A			
2665	392	2195	SA518909	TCGA-Q3-A5QY-01A-12D-A32S-05	SP108605	TCGA-Q3-A5QY-01A			
2666	392	2195	SA528072	TCGA-Q3-A5QY-01A-21-A39L-20	SP108605	TCGA-Q3-A5QY-01A			
2667	392	2195	SA518912	TCGA-Q3-A5QY-01A-12R-A32J-13	SP108605	TCGA-Q3-A5QY-01A			
2668	392	2195	SA518906	TCGA-Q3-A5QY-01A-12D-A32M-01	SP108605	TCGA-Q3-A5QY-01A			
2669	392	2196	SA518920	TCGA-Q3-A5QY-10A-01D-A32N-08	SP108607	TCGA-Q3-A5QY-10A			
2670	392	2196	SA518924	TCGA-Q3-A5QY-10A-01W-A35W-08	SP108607	TCGA-Q3-A5QY-10A			
2671	392	2196	SA518922	TCGA-Q3-A5QY-10A-01D-A32U-26	SP108607	TCGA-Q3-A5QY-10A			
2672	392	2196	SA518918	TCGA-Q3-A5QY-10A-01D-A32M-01	SP108607	TCGA-Q3-A5QY-10A			
2673	905	358	SA518934	TCGA-FZ-5923-11A-01D-1608-01	SP108612	TCGA-FZ-5923-11A			
2674	905	358	SA518940	TCGA-FZ-5923-11A-01D-1744-05	SP108612	TCGA-FZ-5923-11A			
2675	905	358	SA518938	TCGA-FZ-5923-11A-01D-1743-02	SP108612	TCGA-FZ-5923-11A			
2676	905	358	SA518936	TCGA-FZ-5923-11A-01D-1609-08	SP108612	TCGA-FZ-5923-11A			
2677	905	359	SA518930	TCGA-FZ-5923-01A-12D-1743-02	SP108610	TCGA-FZ-5923-01A			
2678	905	359	SA528023	TCGA-FZ-5923-01A-21-A39L-20	SP108610	TCGA-FZ-5923-01A			
2679	905	359	SA518932	TCGA-FZ-5923-01A-12D-1744-05	SP108610	TCGA-FZ-5923-01A			
2680	905	359	SA518928	TCGA-FZ-5923-01A-12D-1609-08	SP108610	TCGA-FZ-5923-01A			
2681	905	359	SA518926	TCGA-FZ-5923-01A-12D-1608-01	SP108610	TCGA-FZ-5923-01A			
2682	905	359	SA546226	TCGA-FZ-5923-01A-01D-YYYY-23	SP108610	TCGA-FZ-5923-01A			
2683	906	2197	SA519292	TCGA-US-A779-11A-11D-A32N-08	SP108589	TCGA-US-A779-11A			
2684	906	2197	SA519297	TCGA-US-A779-11A-11D-A32U-26	SP108589	TCGA-US-A779-11A			
2685	906	2197	SA519300	TCGA-US-A779-11A-11W-A35W-08	SP108589	TCGA-US-A779-11A			
2686	906	2197	SA519289	TCGA-US-A779-11A-11D-A32M-01	SP108589	TCGA-US-A779-11A			
2687	906	2198	SA535554	TCGA-US-A779-01A-11D-A45X-08	SP108587	TCGA-US-A779-01A			
2688	906	2198	SA519272	TCGA-US-A779-01A-11D-A32S-05	SP108587	TCGA-US-A779-01A			
2689	906	2198	SA545682	TCGA-US-A779-01A-01D-YYYY-23	SP108587	TCGA-US-A779-01A			
2690	906	2198	SA519278	TCGA-US-A779-01A-11R-A32J-13	SP108587	TCGA-US-A779-01A			
2691	906	2198	SA528078	TCGA-US-A779-01A-21-A39L-20	SP108587	TCGA-US-A779-01A			
2692	906	2198	SA519266	TCGA-US-A779-01A-11D-A32M-01	SP108587	TCGA-US-A779-01A			
2693	906	2198	SA519286	TCGA-US-A779-01A-11W-A35W-08	SP108587	TCGA-US-A779-01A			
2694	906	2198	SA519269	TCGA-US-A779-01A-11D-A32N-08	SP108587	TCGA-US-A779-01A			
2695	906	2198	SA519283	TCGA-US-A779-01A-11R-A32O-07	SP108587	TCGA-US-A779-01A			
2696	906	2198	SA519274	TCGA-US-A779-01A-11D-A32U-26	SP108587	TCGA-US-A779-01A			
2697	393	2199	SA535577	TCGA-XD-AAUI-01A-42D-A40W-08	SP114302	TCGA-XD-AAUI-01A			
2698	393	2199	SA534694	TCGA-XD-AAUI-01A-51-A43K-20	SP114302	TCGA-XD-AAUI-01A			
2699	393	2199	SA535579	TCGA-XD-AAUI-01A-42R-A41B-07	SP114302	TCGA-XD-AAUI-01A			
2700	393	2199	SA545694	TCGA-XD-AAUI-01A-01D-YYYY-23	SP114302	TCGA-XD-AAUI-01A			
2701	393	2199	SA535576	TCGA-XD-AAUI-01A-42D-A40V-01	SP114302	TCGA-XD-AAUI-01A			
2702	393	2199	SA535578	TCGA-XD-AAUI-01A-42D-A40Y-05	SP114302	TCGA-XD-AAUI-01A			
2703	393	2199	SA535580	TCGA-XD-AAUI-01A-42R-A41G-13	SP114302	TCGA-XD-AAUI-01A			
2704	393	2200	SA535582	TCGA-XD-AAUI-10A-01D-A40V-01	SP114304	TCGA-XD-AAUI-10A			
2705	393	2200	SA535583	TCGA-XD-AAUI-10A-01D-A40W-08	SP114304	TCGA-XD-AAUI-10A			
2706	394	2201	SA535419	TCGA-L1-A7W4-11A-11W-A448-08	SP108596	TCGA-L1-A7W4-11A			
2707	394	2201	SA519334	TCGA-L1-A7W4-11A-11D-A367-08	SP108596	TCGA-L1-A7W4-11A			
2708	394	2201	SA519331	TCGA-L1-A7W4-11A-11D-A366-01	SP108596	TCGA-L1-A7W4-11A			
2709	394	2202	SA535401	TCGA-L1-A7W4-01A-12D-A45X-08	SP108592	TCGA-L1-A7W4-01A			
2710	394	2202	SA519318	TCGA-L1-A7W4-01A-12R-A36G-07	SP108592	TCGA-L1-A7W4-01A			
2711	394	2202	SA535406	TCGA-L1-A7W4-01A-12W-A44B-08	SP108592	TCGA-L1-A7W4-01A			
2712	394	2202	SA545659	TCGA-L1-A7W4-01A-01D-YYYY-23	SP108592	TCGA-L1-A7W4-01A			
2713	394	2202	SA519304	TCGA-L1-A7W4-01A-12D-A368-05	SP108592	TCGA-L1-A7W4-01A			
2714	394	2202	SA528065	TCGA-L1-A7W4-01A-21-A39L-20	SP108592	TCGA-L1-A7W4-01A			
2715	394	2202	SA519306	TCGA-L1-A7W4-01A-12D-A36N-01	SP108592	TCGA-L1-A7W4-01A			
2716	394	2202	SA519310	TCGA-L1-A7W4-01A-12D-A36O-08	SP108592	TCGA-L1-A7W4-01A			
2717	394	2202	SA519312	TCGA-L1-A7W4-01A-12D-A36P-26	SP108592	TCGA-L1-A7W4-01A			
2718	394	2202	SA519315	TCGA-L1-A7W4-01A-12R-A36B-13	SP108592	TCGA-L1-A7W4-01A			
